@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class{Positive,Negative,Neutral}

@data
0.0,0.0,0.13,0.0,0.22,0.57,0.57,0.0,0.0,0.0,0.0,0.0,1.7,0.57,0.26,1.39,Negative
0.0,0.0,0.0,2.06,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.54,0.33,1.52,Negative
0.0,0.0,0.0,1.52,0.0,1.56,0.0,0.15,0.15,0.0,0.0,0.0,0.35,0.55,1.36,1.17,Positive
0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.88,1.73,0.0,Neutral
0.38,0.0,0.38,0.22,0.38,0.83,0.58,0.0,0.3,0.0,0.3,0.0,1.48,1.13,0.72,1.07,Negative
0.0,0.0,0.0,0.9,0.0,0.77,0.0,0.0,0.17,0.0,0.17,0.0,0.85,1.55,1.17,0.47,Negative
0.0,0.0,0.0,0.27,0.0,1.4,0.15,0.0,0.0,0.0,0.0,0.0,0.92,1.4,1.02,0.53,Negative
0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.12,0.63,2.33,Neutral
0.72,0.0,0.72,0.78,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.42,1.12,1.68,Negative
0.0,0.0,0.0,0.28,0.0,1.35,1.32,0.0,0.0,0.0,0.37,0.0,1.47,1.32,1.03,1.18,Negative
0.0,0.0,0.0,0.63,0.0,2.58,1.22,0.0,0.0,0.0,0.0,0.0,1.27,1.42,1.52,0.88,Negative
0.0,0.0,0.0,0.0,0.0,0.98,0.72,0.0,0.0,0.0,0.23,0.0,0.83,1.05,2.1,1.88,Neutral
